,Protein ID,Protein Descrip,Carbo1 ID,Carbo1 Descrip,Carbo2 ID,Carbo2 Descrip,Vege ID,Vege Descrip,Fruit ID,Fruit Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g
832,7070.0,"Salami, cooked, turkey",9147.0,"Jujube, dried",18103.0,"Coffeecake, cheese",11950.0,"Mushrooms, enoki, raw",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",902.0,33.17,25.949999999999996,144.54999999999998,17.13
833,13357.0,"Beef, cured, sausage, cooked, smoked",11767.0,"Chrysanthemum, garland, cooked, boiled, drained, with salt",11248.0,"Lentils, sprouted, raw",11758.0,"Carrots, canned, no salt added, solids and liquids",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",521.0,25.67,27.82,49.0,18.669999999999998
834,17405.0,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, cooked, fast fried",11927.0,"Mountain yam, hawaii, cooked, steamed, with salt",11487.0,"Squash, winter, butternut, frozen, unprepared",11749.0,"Cabbage, common (danish, domestic, and pointed types), freshly harvest, raw",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",421.0,29.590000000000003,13.139999999999999,50.709999999999994,12.13
835,1266.0,"Cheese, Swiss, nonfat or fat free",1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",28256.0,"AUSTIN, Peanut Butter on Cheese Crackers, sandwich-type",11050.0,"Beans, shellie, canned, solids and liquids",9309.0,"Rhubarb, frozen, uncooked",910.0,59.10999999999999,38.9,84.28999999999999,20.080000000000002
836,17172.0,"Game meat, moose, raw",18272.0,"Ice cream cones, sugar, rolled-type",11754.0,"Cabbage, chinese (pak-choi), cooked, boiled, drained, with salt",11756.0,"Cardoon, cooked, boiled, drained, with salt",9322.0,"Tamarinds, raw",775.0,35.26,5.41,153.12,65.28999999999999
837,10861.0,"Pork, cured, bacon, cooked, microwaved",28057.0,"KEEBLER, CHIPS DELUXE, Oatmeal Chocolate Chip Cookies",11119.0,"Cabbage, chinese (pe-tsai), raw",11828.0,"Potatoes, baked, flesh and skin, with salt",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",1131.0,49.74,58.57000000000001,101.06,44.19
838,43274.0,"Cheese, cream, low fat",11056.0,"Beans, snap, green, canned, regular pack, drained solids",11170.0,"Corn, sweet, yellow, canned, brine pack, regular pack, solids and liquids",11419.0,"Pumpkin leaves, cooked, boiled, drained, without salt",9150.0,"Lemons, raw, without peel",334.0,14.739999999999998,17.03,39.02,12.62
839,7028.0,"Ham, sliced, packaged (96% fat free, water added)",28001.0,"KELLOGG'S, EGGO, NUTRI-GRAIN Frozen Fruit Pizza, Mixed Berry Granola",11712.0,"Bamboo shoots, cooked, boiled, drained, with salt",11232.0,"Jute, potherb, cooked, boiled, drained, without salt",9055.0,"Blueberries, frozen, sweetened",494.0,28.909999999999997,12.350000000000001,73.13,32.22
840,5661.0,"Chicken, liver, all classes, cooked, pan-fried",11852.0,"Salsify, cooked, boiled, drained, with salt",11096.0,"Broccoli raab, raw",11809.0,"Peas, edible-podded, cooked, boiled, drained, with salt",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",369.0,35.56,7.470000000000001,43.07,23.06
841,5067.0,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, batter",11703.0,"Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt",11790.0,"Kale, cooked, boiled, drained, with salt",11352.0,"Potatoes, flesh and skin, raw",9195.0,"Olives, pickled, canned or bottled, green",563.0,30.009999999999998,32.06,44.400000000000006,3.41
842,42258.0,"Cheese product, pasteurized process, cheddar, reduced fat",28022.0,"KELLOGG'S, EGGO Seasons, Waffles, Pumpkin Spice",20005.0,"Barley, pearled, raw",11848.0,"Pumpkin leaves, cooked, boiled, drained, with salt",9445.0,"Kiwifruit, gold, raw",969.0,36.96,28.239999999999995,147.33999999999997,29.69
843,15160.0,"Mollusks, clam, mixed species, canned, drained solids",18301.0,"Pie, apple, commercially prepared, enriched flour",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",11497.0,"Succotash, (corn and limas), canned, with cream style corn",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",580.0,29.77,13.259999999999998,88.61,41.849999999999994
844,1129.0,"Egg, whole, cooked, hard-boiled",20068.0,"Tapioca, pearl, dry",18951.0,"Waffles, chocolate chip, frozen, ready-to-heat",11487.0,"Squash, winter, butternut, frozen, unprepared",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",945.0,20.680000000000003,20.939999999999998,170.1,37.3
845,10851.0,"HORMEL, Cure 81 Ham",1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",11205.0,"Cucumber, with peel, raw",11378.0,"Potatoes, mashed, dehydrated, flakes without milk, dry form",9322.0,"Tamarinds, raw",770.0,34.169999999999995,6.69,153.0,49.089999999999996
846,5733.0,"Turkey, retail parts, breast, meat and skin, cooked, roasted",11794.0,"Lambs quarters, cooked, boiled, drained, with salt",11609.0,"Beets, pickled, canned, solids and liquids",11361.0,"Potatoes, roasted, salt added in processing, frozen, unprepared",9434.0,"Guanabana nectar, canned",450.0,35.339999999999996,8.09,62.410000000000004,27.97
847,23640.0,"Beef, variety meats and by-products, tripe, cooked, simmered",11147.0,"Chard, swiss, raw",18068.0,"Bread, wheat germ",11711.0,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt",9148.0,"Kiwifruit, green, raw",454.0,25.09,7.85,73.01,15.77
848,15027.0,"Fish, fish sticks, frozen, prepared",11703.0,"Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt",20116.0,"Noodles, japanese, somen, dry",11748.0,"Butterbur, cooked, boiled, drained, with salt",9226.0,"Papayas, raw",729.0,26.169999999999998,17.82,117.91999999999999,10.31
849,7232.0,"OSCAR MAYER, Smokie Links Sausage",42303.0,"Cheese, muenster, low fat",11878.0,"Taro, cooked, with salt",11712.0,"Bamboo shoots, cooked, boiled, drained, with salt",9013.0,"Apples, dried, sulfured, stewed, with added sugar",809.0,39.35000000000001,45.300000000000004,62.05000000000001,5.59
850,7045.0,"Luncheon meat, pork, canned",11809.0,"Peas, edible-podded, cooked, boiled, drained, with salt",28015.0,"KELLOGG'S, EGGO, Waffles, Homestyle",11178.0,"Corn, sweet, yellow, frozen, kernels cut off cob, unprepared",9420.0,"Jackfruit, canned, syrup pack",832.0,25.749999999999996,42.0,93.00999999999999,9.190000000000001
851,13355.0,"Beef, cured, pastrami",1178.0,"Sour cream, reduced fat",18059.0,"Bread, rice bran",11243.0,"Mushrooms, portabella, grilled",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",702.0,41.57000000000001,25.25,81.53,7.33
852,7011.0,"Bologna, turkey",18939.0,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",9452.0,Orange Pineapple Juice Blend,11191.0,"Cowpeas (blackeyes), immature seeds, raw",9226.0,"Papayas, raw",802.0,19.95,27.77,119.22999999999999,53.279999999999994
853,7909.0,"Luncheon meat, pork and chicken, minced, canned, includes SPAM Lite",28103.0,"KEEBLER, GRIPZ, CHIPS DELUXE, Rainbow Chocolate Chip Cookies, bite-size",11729.0,"Beans, snap, green, canned, no salt added, drained solids",11156.0,"Chives, raw",9420.0,"Jackfruit, canned, syrup pack",810.0,24.68,32.93,108.25999999999999,37.39
854,1083.0,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",11419.0,"Pumpkin leaves, cooked, boiled, drained, without salt",28211.0,"MURRAY, Chocolatey Chip Thins Cookies",11253.0,"Lettuce, green leaf, raw",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",642.0,14.85,17.869999999999997,110.08,24.67
855,1092.0,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",28176.0,"KELLOGG'S, POP-TARTS, Frosted Wild Grape Toaster Pastries",1116.0,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",11703.0,"Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",900.0,46.410000000000004,14.290000000000001,148.73000000000002,97.49
856,17391.0,"Lamb, New Zealand, imported, hind-shank, separable lean only, raw",1035.0,"Cheese, provolone",11711.0,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt",11751.0,"Cabbage, common, cooked, boiled, drained, with salt",9252.0,"Pears, raw",565.0,48.45,30.35,27.93,15.05
857,17195.0,"Lamb, variety meats and by-products, kidneys, raw",20121.0,"Spaghetti, cooked, enriched, without added salt",28156.0,"KEEBLER, Waffle Cones",11109.0,"Cabbage, raw",9013.0,"Apples, dried, sulfured, stewed, with added sugar",787.0,29.52,9.35,145.91,35.36000000000001
858,10931.0,"Pork, cured, ham, rump, bone-in, separable lean only, heated, roasted",9226.0,"Papayas, raw",11096.0,"Broccoli raab, raw",11358.0,"Potatoes, red, flesh and skin, baked",9226.0,"Papayas, raw",329.0,32.43,4.23,44.76,18.130000000000003
859,5101.0,"Chicken, broilers or fryers, wing, meat and skin, cooked, fried, batter",11058.0,"Beans, snap, canned, all styles, seasoned, solids and liquids",1083.0,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",11178.0,"Corn, sweet, yellow, frozen, kernels cut off cob, unprepared",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",554.0,27.54,23.869999999999997,61.61,2.5
860,1266.0,"Cheese, Swiss, nonfat or fat free",11248.0,"Lentils, sprouted, raw",28191.0,"KELLOGG'S, SPECIAL K, Savory Herb Crackers",11863.0,"Squash, winter, all varieties, cooked, baked, with salt",9445.0,"Kiwifruit, gold, raw",736.0,50.379999999999995,11.46,122.42,26.21
861,17405.0,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, cooked, fast fried",1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",18190.0,"Cookies, peanut butter sandwich, regular",11863.0,"Squash, winter, all varieties, cooked, baked, with salt",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",830.0,38.580000000000005,36.31,91.24999999999999,52.309999999999995
862,15017.0,"Fish, cod, Atlantic, canned, solids and liquid",18360.0,"Taco shells, baked",18931.0,"USDA Commodity, Bakery, Flour Mix Low-fat",11811.0,"Peas, green, cooked, boiled, drained, with salt",9517.0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",1074.0,43.72,27.74,161.20000000000002,16.9
863,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",11024.0,"Balsam-pear (bitter gourd), pods, raw",18212.0,"Cookies, vanilla wafers, lower fat",11243.0,"Mushrooms, portabella, grilled",9340.0,"Pears, asian, raw",859.0,26.64,41.809999999999995,100.95,52.4
864,1229.0,"Cheese, white, queso blanco",9144.0,"Jackfruit, raw",31028.0,"Potatoes, yellow fleshed, hash brown, shredded, salt added in processing, frozen, unprepared",11758.0,"Carrots, canned, no salt added, solids and liquids",9133.0,"Grapes, canned, thompson seedless, water pack, solids and liquids",549.0,25.229999999999997,25.27,59.42,33.230000000000004
865,5324.0,"Chicken patty, frozen, cooked",28176.0,"KELLOGG'S, POP-TARTS, Frosted Wild Grape Toaster Pastries",9057.0,"Boysenberries, frozen, unsweetened",11641.0,"Squash, summer, all varieties, raw",9309.0,"Rhubarb, frozen, uncooked",764.0,21.810000000000002,29.93,105.27999999999999,40.690000000000005
866,1001.0,"Butter, salted",11232.0,"Jute, potherb, cooked, boiled, drained, without salt",9195.0,"Olives, pickled, canned or bottled, green",11058.0,"Beans, snap, canned, all styles, seasoned, solids and liquids",9148.0,"Kiwifruit, green, raw",976.0,7.53,97.35,29.34,10.59
867,15192.0,"Fish, cod, Pacific, cooked, dry heat",11400.0,"Potatoes, frozen, whole, unprepared",1114.0,"Whey, sweet, fluid",11758.0,"Carrots, canned, no salt added, solids and liquids",9293.0,"Plums, dried (prunes), stewed, with added sugar",337.0,23.64,1.3800000000000001,60.85,8.379999999999999
868,13357.0,"Beef, cured, sausage, cooked, smoked",28038.0,"JACKSON'S, Old Fashioned Vanilla Wafers",1226.0,"Egg substitute, liquid or frozen, fat free",11634.0,"Peppers, sweet, green, freeze-dried",9147.0,"Jujube, dried",1414.0,50.71,46.410000000000004,220.72,74.38
869,1116.0,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",11274.0,"Mustard spinach, (tendergreen), raw",11293.0,"Onions, welsh, raw",43312.0,"Vegetables, mixed (corn, lima beans, peas, green beans, carrots) canned, no salt added",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",242.0,9.3,4.209999999999999,45.14,9.25
870,5091.0,"Chicken, broilers or fryers, thigh, meat and skin, raw",1092.0,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",1266.0,"Cheese, Swiss, nonfat or fat free",11803.0,"Okra, cooked, boiled, drained, with salt",9316.0,"Strawberries, raw",760.0,82.56000000000002,17.84,68.03,60.809999999999995
871,23270.0,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",11521.0,"Taro leaves, cooked, steamed, without salt",43312.0,"Vegetables, mixed (corn, lima beans, peas, green beans, carrots) canned, no salt added",11818.0,"Peas and onions, frozen, cooked, boiled, drained, with salt",9316.0,"Strawberries, raw",325.0,26.79,12.51,29.39,11.07
872,1019.0,"Cheese, feta",18306.0,"Pie, blueberry, prepared from recipe",18272.0,"Ice cream cones, sugar, rolled-type",11921.0,"Peppers, sweet, red, sauteed",9452.0,Orange Pineapple Juice Blend,1095.0,26.26,49.809999999999995,140.45999999999998,44.6
873,10134.0,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted",18190.0,"Cookies, peanut butter sandwich, regular",1001.0,"Butter, salted",11949.0,"Catsup, low sodium",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",1543.0,32.21,107.99000000000001,120.79,56.769999999999996
874,10922.0,"Pork, cured, ham and water product, whole, boneless, separable lean and fat, heated, roasted",18242.0,"Croutons, plain",18567.0,"KRAFT, STOVE TOP Stuffing Mix Chicken Flavor",11878.0,"Taro, cooked, with salt",9237.0,"Peaches, canned, water pack, solids and liquids",1077.0,39.34,16.329999999999995,191.92,20.01
875,7028.0,"Ham, sliced, packaged (96% fat free, water added)",28032.0,"GIRL SCOUTS, Samoas Cookies",11892.0,"Turnip greens, frozen, cooked, boiled, drained, with salt",11281.0,"Okra, frozen, cooked, boiled, drained, without salt",9021.0,"Apricots, raw",697.0,26.779999999999998,30.25,87.58,48.66
876,17355.0,"Lamb, New Zealand, imported, Intermuscular fat, raw",11258.0,"Mountain yam, hawaii, raw",9322.0,"Tamarinds, raw",11147.0,"Chard, swiss, raw",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",1048.0,11.08,69.52,105.25,40.21
877,10158.0,"USDA Commodity, pork, canned",11024.0,"Balsam-pear (bitter gourd), pods, raw",28155.0,"KEEBLER, Waffle Bowls",11762.0,"Cauliflower, frozen, cooked, boiled, drained, with salt",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",820.0,29.02,19.009999999999998,136.15,70.89
878,1259.0,"Cheese spread, American or Cheddar cheese base, reduced fat",18271.0,"Ice cream cones, cake or wafer-type",11190.0,"Cornsalad, raw",11891.0,"Turnip greens, cooked, boiled, drained, with salt",9517.0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",682.0,24.77,16.580000000000002,109.16,23.06
879,7051.0,"Olive loaf, pork",1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",11092.0,"Broccoli, frozen, chopped, unprepared",9011.0,"Apples, dried, sulfured, uncooked",807.0,33.56,31.21,105.47,79.06
880,5091.0,"Chicken, broilers or fryers, thigh, meat and skin, raw",11811.0,"Peas, green, cooked, boiled, drained, with salt",28264.0,"KEEBLER, Oatmeal Cookies",11711.0,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt",9148.0,"Kiwifruit, green, raw",863.0,30.959999999999997,37.63,102.56,47.77
881,5190.0,"Turkey, all classes, back, meat and skin, cooked, roasted",20121.0,"Spaghetti, cooked, enriched, without added salt",18414.0,"Bread, raisin, unenriched",11809.0,"Peas, edible-podded, cooked, boiled, drained, with salt",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",813.0,43.75,20.07,115.02999999999999,4.550000000000001
882,10915.0,"Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, heated, pan-broil",1200.0,Reddi Wip Fat Free Whipped Topping,28167.0,"KELLOGG'S, POP-TARTS, Frosted Cinnamon Roll Toaster Pastries",11870.0,"Squash, winter, spaghetti, cooked, boiled, drained, or baked, with salt",9362.0,"Cherries, sour, canned, water pack, drained",800.0,29.85,28.3,111.25,53.26
883,5190.0,"Turkey, all classes, back, meat and skin, cooked, roasted",18446.0,"Pie crust, standard-type, frozen, ready-to-bake, unenriched",28199.0,"MOTHER'S, English Tea Sandwich Cookies",11056.0,"Beans, snap, green, canned, regular pack, drained solids",9183.0,"Melons, casaba, raw",1220.0,37.21999999999999,63.44,126.15999999999998,38.47
884,5137.0,"Chicken, capons, giblets, raw",18068.0,"Bread, wheat germ",11246.0,"Leeks, (bulb and lower leaf-portion), raw",11748.0,"Butterbur, cooked, boiled, drained, with salt",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",557.0,29.800000000000004,8.530000000000001,91.28,7.63
885,10902.0,"Pork, cured, ham with natural juices, slice, bone-in, separable lean and fat, unheated",28234.0,"SUNSHINE, CHEEZ-IT, Asiago Crackers",11726.0,"Beans, snap, green, canned, no salt added, solids and liquids",11794.0,"Lambs quarters, cooked, boiled, drained, with salt",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",755.0,36.2,33.02,82.54,10.27
886,1001.0,"Butter, salted",11191.0,"Cowpeas (blackeyes), immature seeds, raw",11637.0,"Radishes, white icicle, raw",11198.0,"Cowpeas, young pods with seeds, cooked, boiled, drained, without salt",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",877.0,8.19,81.88999999999999,34.0,3.06
887,1059.0,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",1059.0,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",18319.0,"Pie, fried pies, fruit",11445.0,"Seaweed, kelp, raw",9445.0,"Kiwifruit, gold, raw",545.0,12.57,24.14,75.88,32.980000000000004
888,17072.0,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, raw",11178.0,"Corn, sweet, yellow, frozen, kernels cut off cob, unprepared",11567.0,"Turnips, frozen, cooked, boiled, drained, without salt",11831.0,"Potatoes, boiled, cooked in skin, flesh, with salt",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",487.0,25.570000000000004,15.729999999999999,66.77,5.72
889,10906.0,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, unheated",11585.0,"Vegetable juice cocktail, low sodium, canned",20076.0,"Wheat, durum",11712.0,"Bamboo shoots, cooked, boiled, drained, with salt",9195.0,"Olives, pickled, canned or bottled, green",663.0,30.840000000000003,27.62,83.03999999999999,4.2
890,7954.0,"Beef sausage, pre-cooked",1266.0,"Cheese, Swiss, nonfat or fat free",18506.0,"KELLOGG'S, EGGO, NUTRI-GRAIN, Waffles, Low Fat",11521.0,"Taro leaves, cooked, steamed, without salt",9415.0,"Pears, raw, green anjou",823.0,53.559999999999995,41.58,62.24,14.96
891,15019.0,"Fish, cod, Pacific, raw",31029.0,"Potatoes, french fried, wedge cut, frozen, unprepared",28199.0,"MOTHER'S, English Tea Sandwich Cookies",11818.0,"Peas and onions, frozen, cooked, boiled, drained, with salt",9149.0,"Kumquats, raw",820.0,26.749999999999996,28.24,117.75,45.470000000000006
892,15244.0,"Mollusks, oyster, eastern, wild, cooked, dry heat",11729.0,"Beans, snap, green, canned, no salt added, drained solids",18243.0,"Croutons, seasoned",11182.0,"Corn, yellow, whole kernel, frozen, microwaved",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",744.0,25.09,22.95,109.19,17.82
893,15244.0,"Mollusks, oyster, eastern, wild, cooked, dry heat",9021.0,"Apricots, raw",18313.0,"Pie, coconut creme, commercially prepared",11616.0,"Dock, raw",9237.0,"Peaches, canned, water pack, solids and liquids",471.0,14.809999999999999,20.4,61.96,33.53
894,1237.0,"Ice cream, bar or stick, chocolate covered",11378.0,"Potatoes, mashed, dehydrated, flakes without milk, dry form",20049.0,"Rice, white, long-grain, precooked or instant, enriched, prepared",11879.0,"Taro, leaves, cooked, steamed, with salt",9362.0,"Cherries, sour, canned, water pack, drained",875.0,18.03,25.630000000000003,146.76999999999998,28.65
895,1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",11632.0,"Peppers, jalapeno, canned, solids and liquids",11199.0,"Yardlong bean, raw",11567.0,"Turnips, frozen, cooked, boiled, drained, without salt",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",359.0,23.540000000000006,15.709999999999999,33.519999999999996,12.51
896,15162.0,"Mollusks, clam, mixed species, canned, liquid",11380.0,"Potatoes, mashed, dehydrated, granules without milk, dry form",11748.0,"Butterbur, cooked, boiled, drained, with salt",11831.0,"Potatoes, boiled, cooked in skin, flesh, with salt",9301.0,"Rambutan, canned, syrup pack",551.0,11.370000000000003,0.89,128.76999999999998,4.34
897,7028.0,"Ham, sliced, packaged (96% fat free, water added)",11046.0,"Beans, navy, mature seeds, sprouted, raw",31020.0,"Seaweed, Canadian Cultivated EMI-TSUNOMATA, rehydrated",11223.0,"Drumstick leaves, cooked, boiled, drained, without salt",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",426.0,30.689999999999998,5.569999999999999,71.78999999999999,39.83
898,15017.0,"Fish, cod, Atlantic, canned, solids and liquid",11848.0,"Pumpkin leaves, cooked, boiled, drained, with salt",18301.0,"Pie, apple, commercially prepared, enriched flour",44055.0,"Celery flakes, dried",9011.0,"Apples, dried, sulfured, uncooked",925.0,39.61,14.5,166.98000000000002,109.42999999999999
899,43378.0,"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium",11712.0,"Bamboo shoots, cooked, boiled, drained, with salt",20121.0,"Spaghetti, cooked, enriched, without added salt",11243.0,"Mushrooms, portabella, grilled",9021.0,"Apricots, raw",787.0,49.05,43.9,49.37,12.06
900,7226.0,"OSCAR MAYER, Salami Beef Cotto",18348.0,"Rolls, dinner, whole-wheat",28006.0,"KELLOGG'S, CINNABON, Pancakes, Original",11157.0,"Chrysanthemum, garland, raw",9503.0,"Apples, raw, gala, with skin",811.0,31.509999999999998,28.779999999999998,112.79999999999998,34.83
901,13327.0,"Beef, variety meats and by-products, liver, cooked, pan-fried",18374.0,"Leavening agents, yeast, baker's, compressed",28198.0,"MOTHER'S, Double Fudge Creme Sandwich Cookies",11754.0,"Cabbage, chinese (pak-choi), cooked, boiled, drained, with salt",9120.0,"Grapefruit, sections, canned, juice pack, solids and liquids",786.0,42.480000000000004,27.229999999999997,104.25,42.730000000000004
902,7967.0,"Pork sausage, link/patty, fully cooked, unheated",1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",11878.0,"Taro, cooked, with salt",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",1024.0,68.67999999999999,51.379999999999995,72.19,18.53
903,17355.0,"Lamb, New Zealand, imported, Intermuscular fat, raw",20078.0,"Wheat germ, crude",20002.0,"Amaranth grain, cooked",11643.0,"Squash, winter, all varieties, raw",9517.0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",1184.0,32.65,80.13,91.83,11.670000000000002
904,1018.0,"Cheese, edam",11124.0,"Carrots, raw",18368.0,Wonton wrappers (includes egg roll wrappers),11223.0,"Drumstick leaves, cooked, boiled, drained, without salt",9272.0,"Pineapple, frozen, chunks, sweetened",835.0,41.38999999999999,30.57,102.26,28.270000000000003
905,1007.0,"Cheese, camembert",9503.0,"Apples, raw, gala, with skin",11732.0,"Beans, snap, yellow, frozen, cooked, boiled, drained, without salt",11060.0,"Beans, snap, green, frozen, all styles, unprepared",9041.0,"Bananas, dehydrated, or banana powder",770.0,27.22,26.570000000000004,116.41,61.56999999999999
906,1006.0,"Cheese, brie",28080.0,"KEEBLER, FUDGE SHOPPE, Deluxe Grahams Cookies",20008.0,Buckwheat,11563.0,"Tree fern, cooked, without salt",9174.0,"Loquats, raw",1275.0,38.72,57.150000000000006,161.67000000000002,37.75
907,5101.0,"Chicken, broilers or fryers, wing, meat and skin, cooked, fried, batter",18262.0,"English muffins, raisin-cinnamon (includes apple-cinnamon)",20029.0,"Couscous, cooked",11119.0,"Cabbage, chinese (pe-tsai), raw",9503.0,"Apples, raw, gala, with skin",749.0,33.02,24.09,99.16999999999999,26.64
908,17222.0,"Veal, variety meats and by-products, tongue, raw",11018.0,"Asparagus, frozen, unprepared",11777.0,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt",11286.0,"Onions, yellow, sauteed",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",464.0,25.04,16.98,55.05,3.23
909,7077.0,"Smoked link sausage, pork and beef, nonfat dry milk added",18314.0,"Pie, coconut cream, prepared from mix, no-bake type",11487.0,"Squash, winter, butternut, frozen, unprepared",11182.0,"Corn, yellow, whole kernel, frozen, microwaved",9322.0,"Tamarinds, raw",1016.0,24.26,47.330000000000005,133.2,44.989999999999995
910,10110.0,"Pork, fresh, variety meats and by-products, liver, raw",11850.0,"Radishes, oriental, cooked, boiled, drained, with salt",42258.0,"Cheese product, pasteurized process, cheddar, reduced fat",11818.0,"Peas and onions, frozen, cooked, boiled, drained, with salt",9057.0,"Boysenberries, frozen, unsweetened",486.0,43.300000000000004,18.45,37.32,20.509999999999998
911,7941.0,"Salami, Italian, pork and beef, dry, sliced, 50% less sodium",11790.0,"Kale, cooked, boiled, drained, with salt",28039.0,"KASHI, TLC, Happy Trail Mix Cookies",11738.0,"Broadbeans, immature seeds, cooked, boiled, drained, with salt",9013.0,"Apples, dried, sulfured, stewed, with added sugar",976.0,36.8,45.47,112.26,27.85
912,1250.0,"Nutritional supplement for people with diabetes, liquid",1260.0,"Cheese, cheddar, reduced fat",11749.0,"Cabbage, common (danish, domestic, and pointed types), freshly harvest, raw",11236.0,"Kale, frozen, cooked, boiled, drained, without salt",9013.0,"Apples, dried, sulfured, stewed, with added sugar",534.0,36.0,24.23,47.27,4.24
913,10904.0,"Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, unheated",20138.0,"Wheat, KAMUT khorasan, uncooked",9309.0,"Rhubarb, frozen, uncooked",11924.0,"Soybeans, mature seeds, sprouted, cooked, stir-fried, with salt",9415.0,"Pears, raw, green anjou",749.0,48.32999999999999,22.700000000000003,101.30000000000001,19.1
914,13355.0,"Beef, cured, pastrami",18006.0,"Bagels, cinnamon-raisin, toasted",11637.0,"Radishes, white icicle, raw",11889.0,"Turnips, cooked, boiled, drained, with salt",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",565.0,34.54,7.859999999999999,90.11999999999999,9.52
