,Protein ID,Protein Descrip,Carbo1 ID,Carbo1 Descrip,Carbo2 ID,Carbo2 Descrip,Vege ID,Vege Descrip,Fruit ID,Fruit Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g
723,7081.0,"Turkey breast, sliced, prepackaged",18306.0,"Pie, blueberry, prepared from recipe",11906.0,"Corn, sweet, white, canned, cream style, regular pack",11738.0,"Broadbeans, immature seeds, cooked, boiled, drained, with salt",9226.0,"Papayas, raw",524.0,26.039999999999996,15.45,75.38,13.31
724,15163.0,"Mollusks, cuttlefish, mixed species, raw",18608.0,"KEEBLER, KEEBLER Chocolate Graham SELECTS",9057.0,"Boysenberries, frozen, unsweetened",11734.0,"Beets, cooked, boiled. drained, with salt",9452.0,Orange Pineapple Juice Blend,689.0,26.529999999999998,17.82,106.96999999999998,51.92
725,7206.0,OSCAR MAYER. Bologna (Wisconsin made ring),1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",11056.0,"Beans, snap, green, canned, regular pack, drained solids",11712.0,"Bamboo shoots, cooked, boiled, drained, with salt",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",526.0,19.170000000000005,30.269999999999996,47.69,38.93
726,15089.0,"Fish, sardine, Pacific, canned in tomato sauce, drained solids with bone",11056.0,"Beans, snap, green, canned, regular pack, drained solids",20009.0,"Buckwheat groats, roasted, dry",11447.0,"Sesbania flower, raw",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",627.0,35.67,13.78,97.81,9.52
727,13351.0,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",20078.0,"Wheat germ, crude",11732.0,"Beans, snap, yellow, frozen, cooked, boiled, drained, without salt",11982.0,"Peppers, pasilla, dried",9286.0,"Pomegranates, raw",1036.0,65.16,39.550000000000004,128.22,14.9
728,23315.0,"Beef, Australian, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean and fat, raw",18150.0,"Cookies, animal crackers (includes arrowroot, tea biscuits)",9149.0,"Kumquats, raw",11891.0,"Turnip greens, cooked, boiled, drained, with salt",9148.0,"Kiwifruit, green, raw",725.0,32.83,19.86,109.03,42.18
729,7067.0,Poultry salad sandwich spread,18127.0,"Cake, snack cakes, creme-filled, chocolate with frosting",11609.0,"Beets, pickled, canned, solids and liquids",11818.0,"Peas and onions, frozen, cooked, boiled, drained, with salt",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",747.0,19.36,29.769999999999996,102.03999999999999,63.37
730,1031.0,"Cheese, neufchatel",11879.0,"Taro, leaves, cooked, steamed, with salt",18314.0,"Pie, coconut cream, prepared from mix, no-bake type",11254.0,"Lotus root, raw",9420.0,"Jackfruit, canned, syrup pack",719.0,17.630000000000003,41.03000000000001,77.15,3.19
731,5324.0,"Chicken patty, frozen, cooked",11419.0,"Pumpkin leaves, cooked, boiled, drained, without salt",18312.0,"Pie, chocolate mousse, prepared from mix, no-bake type",11008.0,"Artichokes, (globe or french), cooked, boiled, drained, without salt",9293.0,"Plums, dried (prunes), stewed, with added sugar",745.0,25.05,35.76,90.66,1.68
732,17377.0,"Lamb, New Zealand, imported, testes, raw",18141.0,"Cake, yellow, commercially prepared, with vanilla frosting",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",11232.0,"Jute, potherb, cooked, boiled, drained, without salt",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",662.0,18.92,20.689999999999998,106.58000000000001,42.79
733,10948.0,"Pork, fresh, enhanced, loin, top loin (chops), boneless, separable lean only, raw",11096.0,"Broccoli raab, raw",11236.0,"Kale, frozen, cooked, boiled, drained, without salt",11810.0,"Peas, edible-podded, frozen, cooked, boiled, drained, with salt",9316.0,"Strawberries, raw",251.0,31.27,5.14,24.41,11.43
734,10853.0,"HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored",1070.0,"Dessert topping, powdered",11008.0,"Artichokes, (globe or french), cooked, boiled, drained, without salt",11949.0,"Catsup, low sodium",9452.0,Orange Pineapple Juice Blend,892.0,26.45,44.24,105.91000000000001,85.50999999999999
735,10851.0,"HORMEL, Cure 81 Ham",1010.0,"Cheese, cheshire",1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",11748.0,"Butterbur, cooked, boiled, drained, with salt",9286.0,"Pomegranates, raw",980.0,93.7,47.38,47.85,17.67
736,23439.0,"Beef, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried",20035.0,"Quinoa, uncooked",9362.0,"Cherries, sour, canned, water pack, drained",11674.0,"Potatoes, baked, flesh and skin, without salt",9226.0,"Papayas, raw",746.0,47.15,15.680000000000001,106.85,15.99
737,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",20499.0,"Macaroni, dry, unenriched",28177.0,"KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries",11645.0,"Sweet potato, canned, syrup pack, solids and liquids",9149.0,"Kumquats, raw",1252.0,36.66,37.900000000000006,192.16,63.62
738,5101.0,"Chicken, broilers or fryers, wing, meat and skin, cooked, fried, batter",28234.0,"SUNSHINE, CHEEZ-IT, Asiago Crackers",11046.0,"Beans, navy, mature seeds, sprouted, raw",11748.0,"Butterbur, cooked, boiled, drained, with salt",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",923.0,35.63999999999999,47.260000000000005,94.23,1.3
739,42129.0,"Bologna, beef and pork, low fat",11274.0,"Mustard spinach, (tendergreen), raw",43274.0,"Cheese, cream, low fat",11080.0,"Beets, raw",9229.0,"Papaya nectar, canned",553.0,23.33,35.2,38.7,26.490000000000002
740,7052.0,"Pastrami, turkey",28275.0,"MURRAY, Old Fashioned Gingersnaps Cookies",20648.0,"Sorghum flour, whole-grain",11378.0,"Potatoes, mashed, dehydrated, flakes without milk, dry form",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",1375.0,38.54,26.49,249.82000000000002,54.239999999999995
741,10914.0,"Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, heated, roasted",18156.0,"Cookies, fudge, cake-type (includes trolley cakes)",18333.0,"Pie crust, standard-type, dry mix, prepared, baked",11037.0,"Lima beans, immature seeds, frozen, fordhook, unprepared",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",1239.0,37.23,47.910000000000004,171.32999999999998,2.1799999999999997
742,1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",18050.0,"Bread, reduced-calorie, oat bran, toasted",11243.0,"Mushrooms, portabella, grilled",9055.0,"Blueberries, frozen, sweetened",522.0,18.16,5.739999999999999,111.93,61.02
743,23279.0,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",1223.0,"Protein supplement, milk based, Muscle Milk, powder",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",11270.0,"Mustard greens, raw",9362.0,"Cherries, sour, canned, water pack, drained",801.0,75.9,32.18,56.22,14.02
744,17434.0,"Veal, seam fat only, cooked",20444.0,"Rice, white, long-grain, regular, raw, unenriched",18414.0,"Bread, raisin, unenriched",11081.0,"Beets, cooked, boiled, drained",9293.0,"Plums, dried (prunes), stewed, with added sugar",1312.0,28.959999999999997,55.629999999999995,177.20000000000002,8.08
745,10904.0,"Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, unheated",11119.0,"Cabbage, chinese (pe-tsai), raw",9434.0,"Guanabana nectar, canned",11119.0,"Cabbage, chinese (pe-tsai), raw",9055.0,"Blueberries, frozen, sweetened",376.0,22.609999999999996,13.959999999999999,43.769999999999996,36.04
746,1223.0,"Protein supplement, milk based, Muscle Milk, powder",11927.0,"Mountain yam, hawaii, cooked, steamed, with salt",1237.0,"Ice cream, bar or stick, chocolate covered",11109.0,"Cabbage, raw",9445.0,"Kiwifruit, gold, raw",909.0,54.05,41.980000000000004,83.02,38.19
747,1259.0,"Cheese spread, American or Cheddar cheese base, reduced fat",28192.0,"KELLOGG'S, POP-TARTS, Gingerbread Toaster Pastries",11751.0,"Cabbage, common, cooked, boiled, drained, with salt",11295.0,"Onion rings, breaded, par fried, frozen, unprepared",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",886.0,22.509999999999994,33.64,126.7,47.2
748,23225.0,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, choice, raw",11949.0,"Catsup, low sodium",20008.0,Buckwheat,11056.0,"Beans, snap, green, canned, regular pack, drained solids",9237.0,"Peaches, canned, water pack, solids and liquids",728.0,33.54,22.46,109.67999999999999,26.86
749,15089.0,"Fish, sardine, Pacific, canned in tomato sauce, drained solids with bone",1129.0,"Egg, whole, cooked, hard-boiled",28177.0,"KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries",11596.0,"Winged beans, immature seeds, cooked, boiled, drained, without salt",9434.0,"Guanabana nectar, canned",828.0,42.76,31.59,91.89999999999998,45.22
750,10921.0,"Pork, cured, ham and water product, slice, boneless, separable lean and fat, heated, pan-broil",18272.0,"Ice cream cones, sugar, rolled-type",9237.0,"Peaches, canned, water pack, solids and liquids",11249.0,"Lentils, sprouted, cooked, stir-fried, without salt",9237.0,"Peaches, canned, water pack, solids and liquids",675.0,32.66,9.5,122.25999999999999,39.970000000000006
751,7077.0,"Smoked link sausage, pork and beef, nonfat dry milk added",1193.0,KRAFT BREAKSTONE'S Reduced Fat Sour Cream,18939.0,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",11567.0,"Turnips, frozen, cooked, boiled, drained, without salt",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",950.0,24.37,51.0,98.34,47.72
752,1186.0,"Cheese, cream, fat free",11352.0,"Potatoes, flesh and skin, raw",28256.0,"AUSTIN, Peanut Butter on Cheese Crackers, sandwich-type",11567.0,"Turnips, frozen, cooked, boiled, drained, without salt",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",744.0,30.720000000000002,25.95,99.74999999999999,25.92
753,5091.0,"Chicken, broilers or fryers, thigh, meat and skin, raw",11848.0,"Pumpkin leaves, cooked, boiled, drained, with salt",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",11478.0,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",378.0,21.47,17.339999999999996,37.24,10.649999999999999
754,1083.0,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",28091.0,"KEEBLER, FUDGE SHOPPE, Fudge Stripes, Oatmeal",9301.0,"Rambutan, canned, syrup pack",11924.0,"Soybeans, mature seeds, sprouted, cooked, stir-fried, with salt",9517.0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",776.0,22.85,32.25,113.13000000000001,42.57
755,1166.0,"Cheese, mexican, queso asadero",11190.0,"Cornsalad, raw",11892.0,"Turnip greens, frozen, cooked, boiled, drained, with salt",31029.0,"Potatoes, french fried, wedge cut, frozen, unprepared",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",632.0,30.880000000000003,36.68000000000001,48.44,18.16
756,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",11754.0,"Cabbage, chinese (pak-choi), cooked, boiled, drained, with salt",9226.0,"Papayas, raw",11487.0,"Squash, winter, butternut, frozen, unprepared",9309.0,"Rhubarb, frozen, uncooked",463.0,21.2,26.26,40.67,18.17
757,42129.0,"Bologna, beef and pork, low fat",1070.0,"Dessert topping, powdered",18949.0,"Crackers, whole-wheat, reduced fat",11585.0,"Vegetable juice cocktail, low sodium, canned",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",1280.0,29.4,67.17,143.9,64.82
758,1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",28103.0,"KEEBLER, GRIPZ, CHIPS DELUXE, Rainbow Chocolate Chip Cookies, bite-size",1043.0,"Cheese, pasteurized process, pimento",11029.0,"Beans, kidney, mature seeds, sprouted, raw",9226.0,"Papayas, raw",973.0,35.45,51.63999999999999,96.44,47.199999999999996
759,42303.0,"Cheese, muenster, low fat",18050.0,"Bread, reduced-calorie, oat bran, toasted",11092.0,"Broccoli, frozen, chopped, unprepared",11596.0,"Winged beans, immature seeds, cooked, boiled, drained, without salt",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",657.0,42.66000000000001,22.46,82.19,9.05
760,43378.0,"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium",20002.0,"Amaranth grain, cooked",20049.0,"Rice, white, long-grain, precooked or instant, enriched, prepared",11248.0,"Lentils, sprouted, raw",9420.0,"Jackfruit, canned, syrup pack",965.0,52.339999999999996,44.55,92.96000000000001,0.0
761,5735.0,"Turkey, retail parts, wing, meat and skin, cooked, roasted",1259.0,"Cheese spread, American or Cheddar cheese base, reduced fat",18310.0,"Pie, chocolate creme, commercially prepared",11732.0,"Beans, snap, yellow, frozen, cooked, boiled, drained, without salt",9340.0,"Pears, asian, raw",834.0,48.29,44.98,66.38000000000001,42.73
762,7235.0,"OSCAR MAYER, Smokies Sausage Little (pork, turkey)",28192.0,"KELLOGG'S, POP-TARTS, Gingerbread Toaster Pastries",11908.0,"Corn, sweet, white, canned, vacuum pack, regular pack",11484.0,"Squash, winter, acorn, cooked, boiled, mashed, without salt",9340.0,"Pears, asian, raw",849.0,20.080000000000002,38.41,111.47999999999999,37.05
763,5005.0,"Chicken, broilers or fryers, meat and skin and giblets and neck, stewed",28251.0,"SUNSHINE, CHEEZ-IT, 100 Calorie Right Bites, Reduced Fat",9021.0,"Apricots, raw",11024.0,"Balsam-pear (bitter gourd), pods, raw",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",830.0,40.379999999999995,27.66,107.13000000000001,10.040000000000001
764,5215.0,"Turkey, back, from whole bird, non-enhanced, meat only, raw",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",9149.0,"Kumquats, raw",11585.0,"Vegetable juice cocktail, low sodium, canned",9272.0,"Pineapple, frozen, chunks, sweetened",367.0,24.82,3.8899999999999997,62.28,50.269999999999996
765,10853.0,"HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",20076.0,"Wheat, durum",11058.0,"Beans, snap, canned, all styles, seasoned, solids and liquids",9309.0,"Rhubarb, frozen, uncooked",553.0,32.879999999999995,6.73,98.82999999999998,17.03
766,1237.0,"Ice cream, bar or stick, chocolate covered",1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",20046.0,"Rice, white, long-grain, parboiled, enriched, dry",11645.0,"Sweet potato, canned, syrup pack, solids and liquids",9226.0,"Papayas, raw",939.0,17.429999999999996,26.67,156.19,60.9
767,10890.0,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, unheated",11122.0,"Cardoon, raw",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",11810.0,"Peas, edible-podded, frozen, cooked, boiled, drained, with salt",9057.0,"Boysenberries, frozen, unsweetened",302.0,28.430000000000003,4.21,40.12,24.64
768,10134.0,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted",28274.0,"MURRAY, Honey Graham",11767.0,"Chrysanthemum, garland, cooked, boiled, drained, with salt",11092.0,"Broccoli, frozen, chopped, unprepared",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",699.0,31.7,19.11,101.29,37.86
769,10926.0,"Pork, cured, ham with natural juices, slice, boneless, separable lean and fat, heated, pan-broil",20029.0,"Couscous, cooked",18314.0,"Pie, coconut cream, prepared from mix, no-bake type",11841.0,"Potatoes, french fried, all types, salt not added in processing, frozen, oven-heated",9237.0,"Peaches, canned, water pack, solids and liquids",702.0,30.580000000000002,26.439999999999998,87.58,6.2299999999999995
770,7226.0,"OSCAR MAYER, Salami Beef Cotto",11467.0,"Squash, summer, crookneck and straightneck, raw",11767.0,"Chrysanthemum, garland, cooked, boiled, drained, with salt",11790.0,"Kale, cooked, boiled, drained, with salt",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",361.0,19.079999999999995,16.519999999999996,38.489999999999995,7.24
771,7256.0,"LOUIS RICH, Turkey Breast and White Turkey (oven roasted)",11751.0,"Cabbage, common, cooked, boiled, drained, with salt",18390.0,"Pancakes, buttermilk, prepared from recipe",11924.0,"Soybeans, mature seeds, sprouted, cooked, stir-fried, with salt",9445.0,"Kiwifruit, gold, raw",534.0,39.5,19.02,61.09,14.57
772,7900.0,"Turkey, pork, and beef sausage, low fat, smoked",28293.0,"Cookie, butter or sugar, with chocolate icing or filling",28103.0,"KEEBLER, GRIPZ, CHIPS DELUXE, Rainbow Chocolate Chip Cookies, bite-size",11565.0,"Turnips, cooked, boiled, drained, without salt",9316.0,"Strawberries, raw",1128.0,18.180000000000003,44.08,167.41000000000003,75.17999999999999
773,10152.0,"Pork, cured, ham, whole, separable lean only, unheated",1019.0,"Cheese, feta",18306.0,"Pie, blueberry, prepared from recipe",11908.0,"Corn, sweet, white, canned, vacuum pack, regular pack",9148.0,"Kiwifruit, green, raw",796.0,42.78,39.910000000000004,71.74,13.08
774,42258.0,"Cheese product, pasteurized process, cheddar, reduced fat",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",28156.0,"KEEBLER, Waffle Cones",11124.0,"Carrots, raw",9013.0,"Apples, dried, sulfured, stewed, with added sugar",871.0,25.740000000000002,19.799999999999997,150.06,44.36000000000001
775,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",11767.0,"Chrysanthemum, garland, cooked, boiled, drained, with salt",18933.0,"Waffle, buttermilk, frozen, ready-to-heat, toasted",11712.0,"Bamboo shoots, cooked, boiled, drained, with salt",9445.0,"Kiwifruit, gold, raw",730.0,28.680000000000003,35.99,77.01,22.990000000000002
776,5361.0,"Chicken, broiler, rotisserie, BBQ, thigh meat and skin",43543.0,"Milk, imitation, non-soy",18319.0,"Pie, fried pies, fruit",11831.0,"Potatoes, boiled, cooked in skin, flesh, with salt",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",722.0,29.660000000000004,33.4,79.42,36.0
777,15022.0,"Fish, cusk, raw",1097.0,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",18271.0,"Ice cream cones, cake or wafer-type",11366.0,"Potatoes, boiled, cooked in skin, skin, without salt",9362.0,"Cherries, sour, canned, water pack, drained",702.0,38.19,8.1,118.01,24.340000000000003
778,7251.0,"LOUIS RICH, Chicken (white, oven roasted)",20025.0,"Cornmeal, self-rising, degermed, enriched, yellow",11803.0,"Okra, cooked, boiled, drained, with salt",11156.0,"Chives, raw",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",582.0,31.23,8.379999999999999,97.22,13.56
779,1226.0,"Egg substitute, liquid or frozen, fat free",11444.0,"Seaweed, irishmoss, raw",1212.0,"Milk, dry, whole, without added vitamin D",11777.0,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt",9322.0,"Tamarinds, raw",926.0,43.8,27.85,134.94,83.06
780,7941.0,"Salami, Italian, pork and beef, dry, sliced, 50% less sodium",11182.0,"Corn, yellow, whole kernel, frozen, microwaved",11258.0,"Mountain yam, hawaii, raw",43312.0,"Vegetables, mixed (corn, lima beans, peas, green beans, carrots) canned, no salt added",9272.0,"Pineapple, frozen, chunks, sweetened",671.0,28.56,28.220000000000002,78.08000000000001,27.18
781,7067.0,Poultry salad sandwich spread,18390.0,"Pancakes, buttermilk, prepared from recipe",18642.0,"GENERAL MILLS, BETTY CROCKER SUPERMOIST Yellow Cake Mix, dry",11248.0,"Lentils, sprouted, raw",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",1006.0,31.570000000000004,31.6,154.32000000000002,58.099999999999994
782,7256.0,"LOUIS RICH, Turkey Breast and White Turkey (oven roasted)",1001.0,"Butter, salted",11174.0,"Corn, sweet, yellow, canned, cream style, regular pack",11828.0,"Potatoes, baked, flesh and skin, with salt",9133.0,"Grapes, canned, thompson seedless, water pack, solids and liquids",1021.0,22.69,83.77,52.89,14.969999999999999
783,1083.0,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",28256.0,"AUSTIN, Peanut Butter on Cheese Crackers, sandwich-type",1266.0,"Cheese, Swiss, nonfat or fat free",11981.0,"Peppers, hungarian, raw",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",754.0,43.9,25.88,89.07000000000001,26.36
784,10851.0,"HORMEL, Cure 81 Ham",1071.0,"Dessert topping, powdered, 1.5 ounce prepared with 1/2 cup milk",11122.0,"Cardoon, raw",11521.0,"Taro leaves, cooked, steamed, without salt",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",507.0,25.97,17.190000000000005,66.43,55.959999999999994
785,7257.0,"LOUIS RICH, Turkey Breast and White Turkey (smoked sliced)",11080.0,"Beets, raw",11505.0,"Sweet potato leaves, raw",11352.0,"Potatoes, flesh and skin, raw",9272.0,"Pineapple, frozen, chunks, sweetened",348.0,24.12,3.1699999999999995,60.45,29.740000000000002
786,10914.0,"Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, heated, roasted",18082.0,"Bread stuffing, bread, dry mix, prepared",11747.0,"Burdock root, cooked, boiled, drained, with salt",11018.0,"Asparagus, frozen, unprepared",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",556.0,27.75,22.49,65.59,22.24
787,7045.0,"Luncheon meat, pork, canned",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",11641.0,"Squash, summer, all varieties, raw",11756.0,"Cardoon, cooked, boiled, drained, with salt",9021.0,"Apricots, raw",520.0,16.46,31.13,47.54,11.440000000000001
788,1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",18642.0,"GENERAL MILLS, BETTY CROCKER SUPERMOIST Yellow Cake Mix, dry",43276.0,"Cheese spread, cream cheese base",11232.0,"Jute, potherb, cooked, boiled, drained, without salt",9124.0,"Grapefruit juice, white, canned, sweetened",893.0,19.529999999999998,38.07000000000001,122.27,78.48
789,7913.0,"Salami, pork, beef, less sodium",28006.0,"KELLOGG'S, CINNABON, Pancakes, Original",11281.0,"Okra, frozen, cooked, boiled, drained, without salt",11521.0,"Taro leaves, cooked, steamed, without salt",9150.0,"Lemons, raw, without peel",736.0,25.459999999999997,39.15,78.22999999999999,26.48
790,7967.0,"Pork sausage, link/patty, fully cooked, unheated",1043.0,"Cheese, pasteurized process, pimento",11124.0,"Carrots, raw",11081.0,"Beets, cooked, boiled, drained",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",890.0,38.95,68.91000000000001,31.37,22.1
791,1223.0,"Protein supplement, milk based, Muscle Milk, powder",18037.0,"Bread, oat bran",9316.0,"Strawberries, raw",11406.0,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, as purchased",9445.0,"Kiwifruit, gold, raw",892.0,60.43,28.18,104.19,29.28
792,1059.0,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",9013.0,"Apples, dried, sulfured, stewed, with added sugar",1114.0,"Whey, sweet, fluid",11596.0,"Winged beans, immature seeds, cooked, boiled, drained, without salt",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",257.0,10.32,4.569999999999999,44.72,14.440000000000001
793,1200.0,Reddi Wip Fat Free Whipped Topping,11109.0,"Cabbage, raw",1071.0,"Dessert topping, powdered, 1.5 ounce prepared with 1/2 cup milk",11794.0,"Lambs quarters, cooked, boiled, drained, with salt",9452.0,Orange Pineapple Juice Blend,451.0,11.5,18.599999999999998,65.13,47.519999999999996
794,5692.0,"Chicken, dark meat, thigh, meat and skin, enhanced, cooked, roasted",18159.0,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",20025.0,"Cornmeal, self-rising, degermed, enriched, yellow",11224.0,"Hyacinth-beans, immature seeds, raw",9309.0,"Rhubarb, frozen, uncooked",1128.0,39.63,40.56,154.53,38.08
795,23469.0,"Beef, New Zealand, imported, striploin, separable lean and fat, raw",20029.0,"Couscous, cooked",28125.0,"KEEBLER, SANDIES, Chocolate Chip & Pecan Shortbread Cookies",11018.0,"Asparagus, frozen, unprepared",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",981.0,31.789999999999996,52.14,98.39,34.910000000000004
796,7954.0,"Beef sausage, pre-cooked",1116.0,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",11220.0,"Gourd, dishcloth (towelgourd), raw",11565.0,"Turnips, cooked, boiled, drained, without salt",9174.0,"Loquats, raw",555.0,21.31,41.300000000000004,26.24,9.67
797,7257.0,"LOUIS RICH, Turkey Breast and White Turkey (smoked sliced)",28155.0,"KEEBLER, Waffle Bowls",43144.0,"Cabbage, mustard, salted",11270.0,"Mustard greens, raw",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",646.0,28.67,8.27,117.69,51.21
798,13357.0,"Beef, cured, sausage, cooked, smoked",20444.0,"Rice, white, long-grain, regular, raw, unenriched",20018.0,"Corn flour, degermed, unenriched, yellow",11609.0,"Beets, pickled, canned, solids and liquids",9340.0,"Pears, asian, raw",1159.0,28.13,29.27,192.05,21.4
799,10982.0,"Pork, fresh, loin, blade (chops or roasts), boneless, separable lean only, raw",20009.0,"Buckwheat groats, roasted, dry",18939.0,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",11378.0,"Potatoes, mashed, dehydrated, flakes without milk, dry form",9309.0,"Rhubarb, frozen, uncooked",1253.0,46.67,18.04,234.73999999999998,33.45
800,15160.0,"Mollusks, clam, mixed species, canned, drained solids",11734.0,"Beets, cooked, boiled. drained, with salt",11908.0,"Corn, sweet, white, canned, vacuum pack, regular pack",11567.0,"Turnips, frozen, cooked, boiled, drained, without salt",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",348.0,30.240000000000002,2.6399999999999997,54.42,24.509999999999998
801,17355.0,"Lamb, New Zealand, imported, Intermuscular fat, raw",1229.0,"Cheese, white, queso blanco",20020.0,"Cornmeal, whole-grain, yellow",11018.0,"Asparagus, frozen, unprepared",9309.0,"Rhubarb, frozen, uncooked",1357.0,36.90999999999999,96.77000000000001,89.88,3.5
802,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",18292.0,"Pancakes, plain, dry mix, incomplete, prepared",28156.0,"KEEBLER, Waffle Cones",11791.0,"Kale, frozen, cooked, boiled, drained, with salt",9252.0,"Pears, raw",1059.0,34.36,39.26,145.61999999999998,48.28
803,5170.0,"Turkey, skin from whole (light and dark), roasted",18248.0,"Doughnuts, cake-type, plain (includes unsugared, old-fashioned)",43261.0,"Yogurt, fruit variety, nonfat",11766.0,"Chayote, fruit, cooked, boiled, drained, with salt",9150.0,"Lemons, raw, without peel",1039.0,35.37,65.22000000000001,80.44999999999999,39.65
804,15163.0,"Mollusks, cuttlefish, mixed species, raw",1035.0,"Cheese, provolone",42303.0,"Cheese, muenster, low fat",11244.0,"Lambsquarters, raw",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",804.0,71.09,45.85,28.53,18.259999999999998
805,5704.0,"Turkey, whole, enhanced, meat only, raw",11921.0,"Peppers, sweet, red, sauteed",11810.0,"Peas, edible-podded, frozen, cooked, boiled, drained, with salt",11244.0,"Lambsquarters, raw",9229.0,"Papaya nectar, canned",388.0,29.78,16.47,36.95,23.07
