,DEP ID,DEP Descrip,BC ID,BC Descrip,FFC ID,FFC Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g
761,43396.0,"Cheese, cottage, lowfat, 1% milkfat, with vegetables",18982.0,"KASHI, H2H Woven Wheat Cracker, Roasted Garlic",9293.0,"Plums, dried (prunes), stewed, with added sugar",631.0,22.49,12.92,109.08000000000001,3.6
762,1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",18167.0,"Cookies, chocolate sandwich, with creme filling, regular, chocolate-coated",9133.0,"Grapes, canned, thompson seedless, water pack, solids and liquids",577.0,8.05,28.49,82.19,64.53999999999999
763,1129.0,"Egg, whole, cooked, hard-boiled",18969.0,"Cream puff, eclair, custard or cream filled, iced",9013.0,"Apples, dried, sulfured, stewed, with added sugar",572.0,17.19,29.2,59.28,23.17
764,1046.0,"Cheese food, pasteurized process, American, vitamin D fortified",28192.0,"KELLOGG'S, POP-TARTS, Gingerbread Toaster Pastries",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",770.0,21.64,36.24999999999999,90.63,42.5
765,1179.0,"Sour cream, light",18313.0,"Pie, coconut creme, commercially prepared",9415.0,"Pears, raw, green anjou",500.0,6.04,27.300000000000004,60.19,28.47
766,1130.0,"Egg, whole, cooked, omelet",18184.0,"Cookies, oatmeal, prepared from recipe, with raisins",9286.0,"Pomegranates, raw",672.0,18.740000000000002,29.03,87.74000000000001,13.98
767,1266.0,"Cheese, Swiss, nonfat or fat free",8591.0,"Cereals ready-to-eat, KASHI ORGANIC PROMISE, ISLAND VANILLA",9415.0,"Pears, raw, green anjou",543.0,39.53999999999999,2.0,99.99000000000001,27.959999999999997
768,1186.0,"Cheese, cream, fat free",18167.0,"Cookies, chocolate sandwich, with creme filling, regular, chocolate-coated",9174.0,"Loquats, raw",633.0,19.72,27.599999999999998,86.2,55.06
769,1059.0,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",8124.0,"Cereals, QUAKER, Instant Oatmeal, apples and cinnamon, dry",9301.0,"Rambutan, canned, syrup pack",511.0,12.6,8.280000000000001,102.35,28.87
770,1059.0,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",18933.0,"Waffle, buttermilk, frozen, ready-to-heat, toasted",9011.0,"Apples, dried, sulfured, uncooked",615.0,11.68,13.27,119.02000000000001,61.599999999999994
771,1010.0,"Cheese, cheshire",18288.0,"Pancakes plain, frozen, ready-to-heat (includes buttermilk)",9316.0,"Strawberries, raw",652.0,29.270000000000003,37.73,50.21,13.21
772,1129.0,"Egg, whole, cooked, hard-boiled",28152.0,"KEEBLER, Vanilla Wafers Minis, Rainbow",9149.0,"Kumquats, raw",692.0,18.459999999999997,29.77,89.32000000000001,41.58
773,43276.0,"Cheese spread, cream cheese base",28100.0,"KEEBLER, FUDGE SHOPPE, Fudge Sticks, Peanut Butter",9503.0,"Apples, raw, gala, with skin",896.0,14.149999999999999,60.12,77.18,55.269999999999996
774,1229.0,"Cheese, white, queso blanco",18231.0,"Crackers, standard snack-type, sandwich, with peanut butter filling",9056.0,"Boysenberries, canned, heavy syrup",892.0,32.84,48.96999999999999,83.22,12.26
775,1092.0,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",28274.0,"MURRAY, Honey Graham",9174.0,"Loquats, raw",850.0,41.43,14.12,140.03,74.19
776,1014.0,"Cheese, cottage, nonfat, uncreamed, dry, large or small curd",18390.0,"Pancakes, buttermilk, prepared from recipe",9293.0,"Plums, dried (prunes), stewed, with added sugar",423.0,18.23,9.81,68.24000000000001,1.85
777,1193.0,KRAFT BREAKSTONE'S Reduced Fat Sour Cream,28176.0,"KELLOGG'S, POP-TARTS, Frosted Wild Grape Toaster Pastries",9252.0,"Pears, raw",599.0,8.959999999999999,21.94,93.53,46.65
778,1077.0,"Milk, whole, 3.25% milkfat, with added vitamin D",18255.0,"Doughnuts, yeast-leavened, glazed, enriched (includes honey buns)",9195.0,"Olives, pickled, canned or bottled, green",627.0,10.319999999999999,41.269999999999996,56.56999999999999,28.34
779,1223.0,"Protein supplement, milk based, Muscle Milk, powder",18968.0,"Bagel, wheat",9056.0,"Boysenberries, canned, heavy syrup",749.0,56.9,18.790000000000003,89.7,11.83
780,1043.0,"Cheese, pasteurized process, pimento",18241.0,"Croissants, cheese",9340.0,"Pears, asian, raw",831.0,31.83,52.32999999999999,59.379999999999995,19.02
781,1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",18301.0,"Pie, apple, commercially prepared, enriched flour",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",544.0,20.11,25.25,61.89,39.46
782,42303.0,"Cheese, muenster, low fat",18103.0,"Coffeecake, cheese",9362.0,"Cherries, sour, canned, water pack, drained",652.0,32.39,33.01,58.25,10.49
783,1186.0,"Cheese, cream, fat free",18432.0,"Bread, white, commercially prepared, toasted, low sodium no salt",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",458.0,25.06,5.13,76.83,19.68
784,1186.0,"Cheese, cream, fat free",18255.0,"Doughnuts, yeast-leavened, glazed, enriched (includes honey buns)",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",593.0,22.439999999999998,23.849999999999998,72.88,44.019999999999996
785,43396.0,"Cheese, cottage, lowfat, 1% milkfat, with vegetables",18335.0,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked",9183.0,"Melons, casaba, raw",603.0,18.509999999999998,29.69,65.82000000000001,12.920000000000002
786,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",28100.0,"KEEBLER, FUDGE SHOPPE, Fudge Sticks, Peanut Butter",9420.0,"Jackfruit, canned, syrup pack",966.0,24.02,57.17,92.5,46.989999999999995
787,43261.0,"Yogurt, fruit variety, nonfat",18006.0,"Bagels, cinnamon-raisin, toasted",9517.0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",437.0,15.12,2.17,89.78999999999999,34.9
788,1116.0,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",18432.0,"Bread, white, commercially prepared, toasted, low sodium no salt",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",442.0,12.8,7.31,81.83,4.66
789,1014.0,"Cheese, cottage, nonfat, uncreamed, dry, large or small curd",8478.0,"Cereals ready-to-eat, MALT-O-MEAL, GOLDEN PUFFS",9362.0,"Cherries, sour, canned, water pack, drained",511.0,16.8,1.39,106.83,60.18000000000001
790,43274.0,"Cheese, cream, low fat",18949.0,"Crackers, whole-wheat, reduced fat",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",700.0,19.7,22.959999999999997,105.1,7.04
791,1007.0,"Cheese, camembert",8121.0,"Cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt",9415.0,"Pears, raw, green anjou",437.0,22.78,25.880000000000003,28.25,10.46
792,1130.0,"Egg, whole, cooked, omelet",8376.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S MARSHMALLOW FROOT LOOPS",9293.0,"Plums, dried (prunes), stewed, with added sugar",654.0,16.26,14.680000000000001,122.82,50.21
793,1006.0,"Cheese, brie",8666.0,"Cereals ready-to-eat, GENERAL MILLS, Cinnamon Burst CHEERIOS",9174.0,"Loquats, raw",756.0,27.48,33.97,95.79,28.55
794,1129.0,"Egg, whole, cooked, hard-boiled",8316.0,"Cereals, QUAKER, hominy grits, white, regular, dry",9309.0,"Rhubarb, frozen, uncooked",537.0,21.930000000000003,12.319999999999999,85.42,2.8600000000000003
795,1237.0,"Ice cream, bar or stick, chocolate covered",28134.0,"KEEBLER, TOASTEDS, Party Pack Cracker Assortment",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",874.0,10.969999999999999,47.230000000000004,103.67,39.7
796,1014.0,"Cheese, cottage, nonfat, uncreamed, dry, large or small curd",18972.0,"Bread, cheese",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",577.0,20.95,21.249999999999996,76.74,3.93
797,1031.0,"Cheese, neufchatel",18968.0,"Bagel, wheat",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",591.0,19.68,24.37,75.25,9.31
798,42258.0,"Cheese product, pasteurized process, cheddar, reduced fat",18403.0,"Waffles, plain, frozen, ready -to-heat, toasted",9120.0,"Grapefruit, sections, canned, juice pack, solids and liquids",589.0,25.490000000000002,23.8,69.1,21.84
799,1260.0,"Cheese, cheddar, reduced fat",8592.0,"Cereals ready-to-eat, GENERAL MILLS, CHEERIOS, Banana Nut",9183.0,"Melons, casaba, raw",712.0,33.96,24.51,95.33,39.04
800,1070.0,"Dessert topping, powdered",8124.0,"Cereals, QUAKER, Instant Oatmeal, apples and cinnamon, dry",9144.0,"Jackfruit, raw",1038.0,15.24,45.17,152.53,100.49
801,1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",8451.0,"Cereals, QUAKER, Quick Oats with Iron, Dry",9183.0,"Melons, casaba, raw",501.0,19.18,8.05,93.81,26.16
802,1129.0,"Egg, whole, cooked, hard-boiled",8707.0,"Cereals ready-to-eat, KELLOGG'S SPECIAL K Chocolate Almond",9309.0,"Rhubarb, frozen, uncooked",551.0,20.720000000000002,15.809999999999999,87.72,29.720000000000002
803,43543.0,"Milk, imitation, non-soy",8240.0,"Cereals, Oat Bran, QUAKER, QUAKER/MOTHER'S Oat Bran, prepared with water, salt",9445.0,"Kiwifruit, gold, raw",149.0,4.859999999999999,3.5100000000000002,27.02,16.28
804,1223.0,"Protein supplement, milk based, Muscle Milk, powder",18253.0,"Doughnuts, french crullers, glazed",9309.0,"Rhubarb, frozen, uncooked",844.0,49.36,35.55,83.1,41.92
805,1089.0,"Milk, low sodium, fluid",8592.0,"Cereals ready-to-eat, GENERAL MILLS, CHEERIOS, Banana Nut",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",602.0,9.11,7.83,130.14999999999998,76.38
806,1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",18420.0,"Cake, yellow, dry mix, regular, unenriched",9174.0,"Loquats, raw",535.0,8.780000000000001,13.78,95.72999999999999,5.26
807,43261.0,"Yogurt, fruit variety, nonfat",28177.0,"KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",588.0,8.89,10.049999999999999,117.33,49.6
808,43278.0,"Cheese, american cheddar, imitation",18951.0,"Waffles, chocolate chip, frozen, ready-to-heat",9150.0,"Lemons, raw, without peel",565.0,23.6,24.400000000000002,66.6,23.34
809,1250.0,"Nutritional supplement for people with diabetes, liquid",18961.0,"Crackers, cream, GAMESA SABROSAS",9272.0,"Pineapple, frozen, chunks, sweetened",658.0,11.81,23.550000000000004,98.63,33.11
810,1212.0,"Milk, dry, whole, without added vitamin D",8124.0,"Cereals, QUAKER, Instant Oatmeal, apples and cinnamon, dry",9120.0,"Grapefruit, sections, canned, juice pack, solids and liquids",899.0,35.64,31.41,124.37,76.09
811,1281.0,"Yogurt, Greek, non fat, strawberry, CHOBANI",18390.0,"Pancakes, buttermilk, prepared from recipe",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",360.0,15.189999999999998,9.54,53.19,20.84
812,1035.0,"Cheese, provolone",18972.0,"Bread, cheese",9149.0,"Kumquats, raw",830.0,37.88,48.31,62.87,12.0
813,1200.0,Reddi Wip Fat Free Whipped Topping,8673.0,"Cereals, ready-to-eat, MALT-O-MEAL, Blueberry Mini SPOONERS",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",562.0,12.23,6.92,119.4,46.94
814,1186.0,"Cheese, cream, fat free",28293.0,"Cookie, butter or sugar, with chocolate icing or filling",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",696.0,20.119999999999997,24.56,99.25999999999999,39.28
815,43276.0,"Cheese spread, cream cheese base",8655.0,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, pecan bunches",9434.0,"Guanabana nectar, canned",753.0,14.209999999999999,34.17,100.43,38.47
816,1059.0,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",28274.0,"MURRAY, Honey Graham",9309.0,"Rhubarb, frozen, uncooked",529.0,9.780000000000001,16.77,85.53999999999999,23.1
817,1227.0,"Cheese, dry white, queso seco",8252.0,"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, prepared with water, salt",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",432.0,27.21,24.84,26.410000000000004,9.850000000000001
818,42258.0,"Cheese product, pasteurized process, cheddar, reduced fat",28059.0,"KEEBLER, CHIPS DELUXE, Peanut Butter Cups Cookies",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",842.0,24.110000000000003,43.09,92.85,38.22
819,43543.0,"Milk, imitation, non-soy",8707.0,"Cereals ready-to-eat, KELLOGG'S SPECIAL K Chocolate Almond",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",459.0,9.94,7.13,96.21,41.05
820,1001.0,"Butter, salted",28080.0,"KEEBLER, FUDGE SHOPPE, Deluxe Grahams Cookies",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",1311.0,5.1899999999999995,107.02,88.16,37.36
821,1092.0,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",8100.0,"Cereals, CREAM OF RICE, dry",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",766.0,42.15,1.26,144.0,60.739999999999995
822,1184.0,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener",28103.0,"KEEBLER, GRIPZ, CHIPS DELUXE, Rainbow Chocolate Chip Cookies, bite-size",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",580.0,9.17,18.029999999999998,99.09,56.79
823,1018.0,"Cheese, edam",28006.0,"KELLOGG'S, CINNABON, Pancakes, Original",9420.0,"Jackfruit, canned, syrup pack",707.0,30.349999999999998,35.64,68.47,16.330000000000002
824,1251.0,"Cheese, Mexican blend",28095.0,"KEEBLER, FUDGE SHOPPE, Jumbo Fudge Sticks, Peanut Butter",9195.0,"Olives, pickled, canned or bottled, green",1040.0,31.67,74.03,66.19,42.56999999999999
825,1010.0,"Cheese, cheshire",8121.0,"Cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",480.0,26.6,32.150000000000006,22.26,0.27
826,42136.0,"Cream substitute, powdered, light",18476.0,"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Blueberry",9056.0,"Boysenberries, canned, heavy syrup",931.0,7.49,29.12,164.12,104.30000000000001
827,1007.0,"Cheese, camembert",8592.0,"Cereals ready-to-eat, GENERAL MILLS, CHEERIOS, Banana Nut",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",758.0,25.810000000000002,28.35,106.6,33.550000000000004
828,1237.0,"Ice cream, bar or stick, chocolate covered",18420.0,"Cake, yellow, dry mix, regular, unenriched",9252.0,"Pears, raw",820.0,8.86,35.84,117.83,28.05
829,1114.0,"Whey, sweet, fluid",8239.0,"Cereals ready-to-eat, GENERAL MILLS, Berry Burst CHEERIOS, Triple Berry",9503.0,"Apples, raw, gala, with skin",462.0,9.9,4.98,99.32,42.51
830,1250.0,"Nutritional supplement for people with diabetes, liquid",18127.0,"Cake, snack cakes, creme-filled, chocolate with frosting",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",525.0,8.780000000000001,19.049999999999997,81.6,48.65
831,1070.0,"Dessert topping, powdered",18292.0,"Pancakes, plain, dry mix, incomplete, prepared",9057.0,"Boysenberries, frozen, unsweetened",845.0,13.799999999999999,47.88,93.63,59.43
832,1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",8451.0,"Cereals, QUAKER, Quick Oats with Iron, Dry",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",827.0,64.07000000000001,19.0,104.95,19.619999999999997
833,1259.0,"Cheese spread, American or Cheddar cheese base, reduced fat",28098.0,"KEEBLER, FUDGE SHOPPE, Magic Middles Fudge Filled Cookies, Peanut Butter",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",768.0,20.660000000000004,37.39,90.11,58.46
834,43543.0,"Milk, imitation, non-soy",18310.0,"Pie, chocolate creme, commercially prepared",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",482.0,6.26,24.5,65.19,32.69
835,43543.0,"Milk, imitation, non-soy",18970.0,"Tortillas, ready-to-bake or -fry, flour, shelf stable",9057.0,"Boysenberries, frozen, unsweetened",393.0,10.709999999999999,9.84,66.76,14.85
836,1089.0,"Milk, low sodium, fluid",8020.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S Corn Flakes",9272.0,"Pineapple, frozen, chunks, sweetened",504.0,11.0,3.96,110.75999999999999,35.06
837,1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",18156.0,"Cookies, fudge, cake-type (includes trolley cakes)",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",427.0,9.639999999999999,5.71,89.27,5.26
838,1018.0,"Cheese, edam",18494.0,"Toaster Pastries, KELLOGG, KELLOGG'S LOW FAT POP TARTS, Frosted brown sugar cinnamon",9420.0,"Jackfruit, canned, syrup pack",815.0,30.049999999999997,33.84,99.07000000000001,31.93
839,1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",28121.0,"KEEBLER, 100 Calorie RIGHT BITES, Sandies Shortbread Cookies, Fudge Dipped",9041.0,"Bananas, dehydrated, or banana powder",1204.0,57.99,33.910000000000004,182.68,78.3
840,1043.0,"Cheese, pasteurized process, pimento",8239.0,"Cereals ready-to-eat, GENERAL MILLS, Berry Burst CHEERIOS, Triple Berry",9021.0,"Apricots, raw",801.0,32.33,36.09,93.35000000000001,36.86
841,1281.0,"Yogurt, Greek, non fat, strawberry, CHOBANI",28275.0,"MURRAY, Old Fashioned Gingersnaps Cookies",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",579.0,13.709999999999999,16.62,94.67000000000002,51.01
842,1200.0,Reddi Wip Fat Free Whipped Topping,18314.0,"Pie, coconut cream, prepared from mix, no-bake type",9226.0,"Papayas, raw",468.0,6.27,22.860000000000003,64.32,23.82
843,1260.0,"Cheese, cheddar, reduced fat",8252.0,"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, prepared with water, salt",9445.0,"Kiwifruit, gold, raw",430.0,30.650000000000002,21.439999999999998,31.76,11.24
844,43261.0,"Yogurt, fruit variety, nonfat",8252.0,"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, prepared with water, salt",9293.0,"Plums, dried (prunes), stewed, with added sugar",280.0,7.5600000000000005,0.8899999999999999,65.35,19.0
845,43261.0,"Yogurt, fruit variety, nonfat",28274.0,"MURRAY, Honey Graham",9226.0,"Papayas, raw",583.0,10.770000000000001,13.659999999999998,105.52000000000001,48.82
846,1260.0,"Cheese, cheddar, reduced fat",18148.0,"Cheesecake prepared from mix, no-bake type",9301.0,"Rambutan, canned, syrup pack",665.0,33.5,33.32,60.43000000000001,0.26
847,1166.0,"Cheese, mexican, queso asadero",8020.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S Corn Flakes",9133.0,"Grapes, canned, thompson seedless, water pack, solids and liquids",753.0,30.6,28.77,97.27,22.07
848,1096.0,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",28253.0,"SUNSHINE, CHEEZ-IT, Snack Mix",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",635.0,16.23,22.759999999999998,91.74000000000001,24.74
849,1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",8567.0,"Cereals ready-to-eat, KASHI 7 Whole Grain Nuggets",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",578.0,16.26,5.1499999999999995,127.49,49.089999999999996
850,1046.0,"Cheese food, pasteurized process, American, vitamin D fortified",18242.0,"Croutons, plain",9144.0,"Jackfruit, raw",832.0,30.479999999999997,32.87,105.31,24.669999999999998
851,1184.0,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener",18190.0,"Cookies, peanut butter sandwich, regular",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",557.0,13.24,21.380000000000003,82.25,51.69
852,1223.0,"Protein supplement, milk based, Muscle Milk, powder",28275.0,"MURRAY, Old Fashioned Gingersnaps Cookies",9021.0,"Apricots, raw",922.0,52.21,33.93,103.52000000000001,46.35
853,1097.0,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",8146.0,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Wheat",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",480.0,24.39,2.45,96.89,21.47
854,1007.0,"Cheese, camembert",18374.0,"Leavening agents, yeast, baker's, compressed",9011.0,"Apples, dried, sulfured, uncooked",648.0,29.130000000000003,26.48,84.45,57.65
855,1166.0,"Cheese, mexican, queso asadero",28176.0,"KELLOGG'S, POP-TARTS, Frosted Wild Grape Toaster Pastries",9445.0,"Kiwifruit, gold, raw",806.0,27.930000000000003,38.620000000000005,88.9,44.349999999999994
856,1019.0,"Cheese, feta",8573.0,"Cereals, CREAM OF WHEAT, 2 1/2 minute cook time, dry",9021.0,"Apricots, raw",667.0,27.22,23.080000000000002,87.00000000000001,13.8
857,43396.0,"Cheese, cottage, lowfat, 1% milkfat, with vegetables",18443.0,"Pie, apple, commercially prepared, unenriched flour",9183.0,"Melons, casaba, raw",332.0,13.91,12.1,43.58,8.690000000000001
858,1266.0,"Cheese, Swiss, nonfat or fat free",28091.0,"KEEBLER, FUDGE SHOPPE, Fudge Stripes, Oatmeal",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",627.0,34.589999999999996,23.830000000000002,75.28000000000002,34.43
859,1266.0,"Cheese, Swiss, nonfat or fat free",18272.0,"Ice cream cones, sugar, rolled-type",9147.0,"Jujube, dried",816.0,40.0,4.9,161.1,26.990000000000002
860,1193.0,KRAFT BREAKSTONE'S Reduced Fat Sour Cream,18314.0,"Pie, coconut cream, prepared from mix, no-bake type",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",506.0,7.6499999999999995,29.71,55.2,23.299999999999997
861,1223.0,"Protein supplement, milk based, Muscle Milk, powder",18103.0,"Coffeecake, cheese",9174.0,"Loquats, raw",797.0,53.14,32.540000000000006,74.94,5.71
862,1226.0,"Egg substitute, liquid or frozen, fat free",8676.0,"Cereals ready-to-eat, MALT-O-MEAL, Honey Nut SCOOTERS",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",419.0,18.26,3.63,85.43,34.43
863,1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",8146.0,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Wheat",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",928.0,66.77000000000001,14.52,139.39,44.199999999999996
864,1250.0,"Nutritional supplement for people with diabetes, liquid",8668.0,"Cereals ready-to-eat, GENERAL MILLS, FIBER ONE, Nutty Clusters & Almonds",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",458.0,12.99,9.909999999999998,96.86,24.740000000000002
865,1071.0,"Dessert topping, powdered, 1.5 ounce prepared with 1/2 cup milk",28272.0,"MURRAY, Chocolate Creme Sandwich Cookies",9286.0,"Pomegranates, raw",750.0,10.18,33.29,107.13,69.2
866,43261.0,"Yogurt, fruit variety, nonfat",18050.0,"Bread, reduced-calorie, oat bran, toasted",9183.0,"Melons, casaba, raw",362.0,15.01,4.1,74.78,28.89
867,1182.0,"USDA Commodity, cheese, cheddar, reduced fat",18313.0,"Pie, coconut creme, commercially prepared",9322.0,"Tamarinds, raw",819.0,32.1,35.50000000000001,101.8,57.89999999999999
868,1006.0,"Cheese, brie",8240.0,"Cereals, Oat Bran, QUAKER, QUAKER/MOTHER'S Oat Bran, prepared with water, salt",9286.0,"Pomegranates, raw",460.0,24.450000000000003,29.799999999999997,26.64,14.12
869,43396.0,"Cheese, cottage, lowfat, 1% milkfat, with vegetables",8037.0,"Cereals ready-to-eat, granola, homemade",9503.0,"Apples, raw, gala, with skin",613.0,26.0,25.18,69.93,33.37
870,1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",18982.0,"KASHI, H2H Woven Wheat Cracker, Roasted Garlic",9041.0,"Bananas, dehydrated, or banana powder",1026.0,31.990000000000002,27.609999999999996,172.07999999999998,55.919999999999995
871,1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",18432.0,"Bread, white, commercially prepared, toasted, low sodium no salt",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",736.0,59.68,16.12,87.67,12.31
872,1193.0,KRAFT BREAKSTONE'S Reduced Fat Sour Cream,18037.0,"Bread, oat bran",9148.0,"Kiwifruit, green, raw",449.0,16.04,16.919999999999998,60.959999999999994,23.090000000000003
873,1250.0,"Nutritional supplement for people with diabetes, liquid",18148.0,"Cheesecake prepared from mix, no-bake type",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",464.0,10.49,15.93,73.61,2.64
874,1019.0,"Cheese, feta",8666.0,"Cereals ready-to-eat, GENERAL MILLS, Cinnamon Burst CHEERIOS",9147.0,"Jujube, dried",926.0,24.21,28.470000000000002,160.89,32.19
875,1178.0,"Sour cream, reduced fat",28015.0,"KELLOGG'S, EGGO, Waffles, Homestyle",9150.0,"Lemons, raw, without peel",488.0,14.7,24.95,56.12,5.5
876,1212.0,"Milk, dry, whole, without added vitamin D",18064.0,"Bread, wheat",9322.0,"Tamarinds, raw",1002.0,39.839999999999996,30.550000000000004,149.6,83.13
877,1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",18002.0,"Bagels, plain, toasted, enriched, with calcium propionate (includes onion, poppy, sesame)",9183.0,"Melons, casaba, raw",418.0,16.62,2.9,82.74,30.560000000000002
878,42258.0,"Cheese product, pasteurized process, cheddar, reduced fat",18414.0,"Bread, raisin, unenriched",9011.0,"Apples, dried, sulfured, uncooked",757.0,26.43,18.82,128.79,65.21
879,43278.0,"Cheese, american cheddar, imitation",8066.0,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Rice",9286.0,"Pomegranates, raw",705.0,25.380000000000003,16.07,118.08,21.41
880,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",8204.0,"Cereals ready-to-eat, chocolate-flavored frosted puffed corn",9272.0,"Pineapple, frozen, chunks, sweetened",821.0,20.599999999999998,29.23,117.96000000000001,70.39000000000001
881,43276.0,"Cheese spread, cream cheese base",28199.0,"MOTHER'S, English Tea Sandwich Cookies",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",817.0,11.959999999999999,48.02,87.37,45.480000000000004
882,1260.0,"Cheese, cheddar, reduced fat",18319.0,"Pie, fried pies, fruit",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",708.0,30.860000000000003,36.60000000000001,68.11,21.66
883,1281.0,"Yogurt, Greek, non fat, strawberry, CHOBANI",28199.0,"MOTHER'S, English Tea Sandwich Cookies",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",609.0,12.899999999999999,19.55,97.39,57.06
884,1031.0,"Cheese, neufchatel",8244.0,"Cereals ready-to-eat, GENERAL MILLS, FIBER ONE Bran Cereal",9120.0,"Grapefruit, sections, canned, juice pack, solids and liquids",490.0,16.54,25.07,97.39000000000001,12.18
